RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,37,1803.963766,1816.938462,1835.221721,1849.359812,1866.176441,1877.31736,1892.858787,1902.160952,1914.71838,1919.699537,1927.704124,1935.019816,1946.178132,1959.349522,1975.576051,1986.126057,1999.392936,2009.453358,2024.101946,2031.804872,2037.841309,2040.272967,2040.871287,2044.612338,2059.396055,2076.928729,2098.776514,2111.649064,2127.23781,2136.166206,2147.81433,2154.028147,2160.823418,2163.976759,2169.047292,2173.615643,2184.139009,2197.230359,2209.717089,2220.096357,2229.661916,2242.856888,2254.886765,2265.794468,2270.987222,2275.199318,2280.326595,2285.825691,2292.30843,2297.0246,2311.22466,2322.925428,2336.361276,2345.275506,2354.121642,2360.585051,2364.031219,2365.680349,2366.990583,2370.179998,2375.475439,2379.83184,2380.162607,2371.452016,2361.831612,2355.978817,2357.079267,2356.816298,2351.675269,2346.850123,2344.461993,2341.967238,2345.584875,2351.005395,2362.350593,2373.161425,2392.032331,2423.454453,2463.017654,2507.185145,2541.45748,2564.858789,2579.032845,2596.377995,2615.507017,2640.773322,2665.289989,2693.480127,2718.434404,2739.407392,2760.627366,2777.650003,2789.283003,2788.364651,2784.095838,2780.191965,2780.53589,2787.8471,2800.498423,2813.18151,2820.216533,2826.92354,2833.809764,2843.652568,2845.900835,2845.315211,2834.503598,2827.629015,2828.824675,2836.881682,2851.87388,2863.600253,2879.444811,2890.381782
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,31,1511.348681,1519.987289,1531.603016,1541.650031,1553.755419,1564.46917,1570.476857,1573.604472,1568.606398,1559.770641,1550.31262,1549.003827,1558.237291,1569.507786,1582.516113,1590.929158,1600.112895,1609.9993,1617.754341,1622.92222,1615.158697,1602.948009,1587.770402,1580.450033,1587.476431,1604.101522,1625.312437,1639.820172,1652.020399,1658.071129,1660.089655,1654.384884,1646.613982,1633.04836,1623.287084,1620.563819,1630.435214,1644.773913,1658.747814,1670.309497,1681.076111,1691.049531,1696.425884,1693.587569,1680.977214,1667.239897,1658.223344,1659.0864,1668.510803,1680.843402,1698.257395,1712.847436,1725.641104,1733.575935,1737.528726,1738.952824,1733.769259,1725.247497,1715.577959,1709.007263,1718.362825,1731.417599,1747.624694,1748.272394,1745.949105,1741.287102,1738.296685,1728.890903,1709.337768,1681.423963,1656.088602,1645.375759,1646.371689,1660.454554,1680.302312,1710.250949,1740.318522,1768.058587,1787.672718,1799.700534,1803.758988,1802.579985,1800.505623,1805.98094,1820.067897,1839.002151,1861.701265,1886.214489,1913.479512,1935.112035,1953.294883,1961.339729,1960.703869,1957.060597,1952.50336,1955.644565,1963.914363,1978.705125,1996.966632,2016.760013,2040.983608,2060.84369,2072.161727,2076.991464,2072.347647,2061.620518,2051.174666,2053.351036,2063.21636,2079.697,2094.841963,2119.332846,2139.72022,2158.054035
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,1234.464803,1237.397799,1243.320841,1254.932918,1265.403229,1274.158305,1274.861807,1276.220074,1273.459778,1270.3499,1267.135871,1265.713711,1267.445308,1269.483254,1275.757294,1280.16472,1283.19543,1283.202144,1283.37183,1281.131085,1276.920624,1272.756418,1267.598563,1264.760085,1265.02935,1273.226151,1282.168519,1286.692441,1293.78952,1294.845312,1296.060395,1290.964964,1297.857709,1306.949838,1319.582425,1327.103905,1329.231063,1334.421446,1334.712529,1343.14252,1345.448111,1351.388629,1350.084065,1348.45913,1344.014903,1345.704057,1347.946859,1348.851235,1348.390772,1345.889132,1351.624749,1356.944562,1366.865988,1373.756805,1378.228745,1378.314047,1375.127415,1373.898901,1372.676242,1376.023478,1378.949552,1386.122902,1392.049116,1388.273517,1381.099088,1374.00063,1377.87277,1381.672279,1382.242443,1383.021885,1383.412262,1382.708758,1384.205641,1385.133675,1392.333249,1404.799325,1425.480482,1453.519073,1478.281002,1502.07663,1515.741311,1524.345095,1528.777319,1531.281241,1536.940526,1546.190229,1557.345839,1568.888953,1579.994549,1595.036201,1608.483118,1617.2041,1615.843456,1611.227971,1606.647095,1604.60419,1609.794853,1616.010057,1627.433291,1632.088241,1641.691603,1649.035312,1656.264764,1657.997235,1656.343758,1653.444573,1650.153625,1650.655564,1652.350599,1655.797213,1658.195306,1665.728964,1675.471953,1684.748311
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",4,13,966.3580826,982.6565983,990.2650934,1003.888254,1003.669452,1011.454546,1011.19524,1012.838291,1016.029338,1019.273041,1022.810448,1024.474234,1030.379898,1036.161896,1043.554777,1050.428667,1058.294342,1065.51579,1069.645055,1071.438716,1072.798173,1072.819746,1074.248004,1075.17208,1081.630743,1089.971897,1102.148782,1112.039298,1122.612055,1129.246051,1134.862462,1136.888879,1139.30723,1141.880094,1145.136104,1147.461438,1151.354886,1157.709477,1169.880504,1183.737089,1195.629732,1204.431693,1211.635641,1217.577293,1223.528616,1227.490497,1233.129899,1239.082678,1243.792987,1253.332459,1263.363088,1279.04793,1290.671794,1302.580687,1311.355542,1319.178348,1323.816432,1327.055216,1332.185184,1340.940159,1351.473864,1362.442188,1368.064769,1366.982349,1364.700814,1367.222777,1381.044207,1397.460519,1414.63489,1429.972914,1443.614363,1455.056177,1466.556106,1479.973727,1501.175083,1530.282823,1572.417456,1620.445973,1672.722219,1718.533845,1753.769518,1776.50764,1789.865993,1799.299972,1808.32012,1819.656193,1834.686997,1847.509758,1856.769138,1864.342609,1872.136891,1873.67994,1867.192071,1856.151199,1847.234395,1840.719671,1836.121618,1839.720564,1852.390176,1860.116025,1864.718181,1863.612437,1869.66488,1872.105771,1872.654557,1869.114736,1860.091684,1852.642756,1849.830683,1858.099873,1868.345587,1878.333635,1883.742159,1884.59954
2841,4,San Diego County,county,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",6,73,1717.203999,1728.191512,1737.507824,1740.43285,1752.768749,1761.518645,1779.316743,1790.311879,1798.787343,1802.603407,1799.934727,1807.518621,1813.131785,1824.154613,1834.264728,1844.596005,1858.434057,1872.80554,1885.824981,1891.768053,1894.865547,1896.21882,1896.438097,1899.244493,1906.022262,1924.064225,1943.478588,1963.113483,1980.026255,1991.261027,2003.089791,2007.930635,2012.529947,2013.568141,2014.124306,2015.716302,2025.677273,2039.069707,2054.293699,2066.238607,2082.383954,2093.431244,2103.391394,2110.963902,2116.487638,2118.370787,2112.656844,2115.380349,2119.94892,2128.627309,2135.336312,2145.116695,2157.545685,2169.594961,2181.474484,2189.957036,2191.904649,2192.316413,2192.388585,2198.265295,2203.820736,2210.282441,2213.048845,2203.488408,2195.033299,2193.374495,2205.145044,2215.398499,2227.594018,2243.733178,2259.659614,2271.140009,2278.11603,2288.720305,2307.117723,2336.624942,2374.30303,2412.124287,2464.564742,2519.031568,2576.933733,2611.676135,2635.711648,2654.244635,2674.006997,2700.866027,2731.827115,2777.962664,2824.594645,2872.54691,2906.830297,2937.523702,2946.086289,2940.874807,2920.902334,2908.604423,2902.356594,2910.656987,2935.871025,2967.914452,3003.387277,3028.673925,3049.388435,3059.160887,3056.697687,3044.473124,3021.288542,3002.656235,2990.241336,2998.795574,3017.875794,3044.446564,3064.620703,3082.963068
1286,5,Orange County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,59,1926.819013,1937.51508,1948.126699,1961.372328,1973.193614,1986.097341,1996.926884,2008.509395,2012.181113,2017.548907,2014.11073,2017.116835,2022.385093,2032.422461,2038.371072,2044.732303,2060.390208,2079.437519,2091.315311,2092.049049,2095.866496,2093.400593,2099.329029,2093.513848,2103.850313,2116.575219,2138.710752,2155.398013,2163.850689,2172.96089,2179.150826,2184.91477,2186.525684,2183.857333,2187.18179,2189.274789,2199.054736,2203.766364,2216.437407,2223.955049,2232.655979,2239.103271,2245.024084,2245.899627,2247.124706,2249.344543,2255.260456,2258.981006,2262.39341,2268.291002,2276.847772,2284.607237,2294.35607,2301.583611,2311.267127,2315.145502,2318.738379,2318.451328,2324.910121,2325.664489,2336.104299,2341.673315,2347.231841,2330.335772,2313.110714,,,2316.217726,2330.600503,2345.724748,2355.650398,2364.241487,2377.188175,2397.431365,2419.578747,2439.97171,2469.221231,2515.423123,2588.198079,,2754.120933,2799.271465,2822.239318,2835.459625,2851.189413,2870.446823,2899.745379,2932.971637,2964.817911,2994.042548,3016.91199,3027.641124,3022.77969,3010.786621,2995.690398,2981.103358,2972.268324,2971.182961,2982.485348,2998.780833,3019.519093,3042.290324,3076.616357,3108.768353,3122.37158,3120.957924,3103.692537,3097.033107,3092.116703,3100.498168,3105.098225,3115.44326,3128.695188,3149.528697
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2361.904674,2376.889162,2402.670837,2422.761921,2446.265369,2474.222772,2491.958597,2503.534052,2517.24842,2528.556094,2520.01398,2495.929652,2483.120024,2487.294215,2503.179708,2509.703111,2516.034476,2527.862524,2546.533169,2562.708612,2569.186063,2566.941723,2569.739051,2557.808916,2547.274089,2533.126028,2536.574421,2550.305577,2564.64233,2581.348735,2598.611529,2613.079434,2612.47902,2593.411931,2573.180323,2559.904935,2560.35388,2561.949489,2575.936695,2592.985852,2612.402833,2627.375768,2638.591545,2649.406093,2651.316615,2643.533722,2629.780773,2613.027604,2615.671436,2627.929569,2653.965956,2670.847178,2695.183343,2711.583723,2736.615478,2752.318099,2767.177499,2770.450112,2766.327239,2758.717798,2757.787529,2768.314409,2785.382565,2778.632609,2758.128349,2725.380677,2701.770719,2665.818596,2617.977636,2572.485439,2538.809789,2519.034174,2511.788117,2517.819497,2539.951568,2572.702032,2613.455153,2665.658377,2721.134333,2776.161395,2825.147593,2851.501943,2875.221685,2883.900131,2913.37622,2947.532056,2999.762443,3048.806703,3111.785264,3175.18553,3239.197056,3282.259953,3295.348361,3284.950019,3242.979689,3212.582105,3202.716124,3219.627467,3238.388022,3266.06923,3302.854156,3347.048176,3378.837345,3396.417287,3405.354776,3388.944408,3350.901007,3320.012401,3315.826454,3339.112665,3367.739822,3395.972266,3435.517491,3471.423877
2964,7,Miami-Dade County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,86,1712.726652,1724.023704,1737.049992,1747.30044,1758.99179,1766.967602,1775.494102,1781.875713,1790.211729,1792.309831,1797.725399,1801.324167,1809.098793,1813.470542,1817.212306,1816.237503,1816.698671,1813.976689,1814.652353,1811.069151,1811.405683,1809.038808,1806.477552,1801.496311,1806.569771,1813.286301,1823.589595,1824.470489,1827.166234,1828.948765,1830.914461,1833.979823,1836.835987,1841.073039,1841.018964,1841.531964,1844.092634,1848.757278,1854.003736,1858.502606,1861.440264,1867.213986,1872.713835,1879.431437,1882.557263,1885.885979,1888.609368,1891.681748,1893.226945,1891.253027,1894.488576,1899.781757,1907.775502,1910.903135,1911.225096,1913.73738,1915.792717,1925.300443,1935.542307,1945.466952,1948.301144,1950.617016,1949.633781,1940.527852,1926.500238,1920.791253,1922.465313,1924.039239,1919.85878,1924.19819,1939.154552,1957.889085,1983.98244,2020.858696,2060.682882,2104.707992,2150.342852,2209.591568,2279.005334,2343.425778,2403.952756,2453.758611,2502.296047,2559.007698,2606.940547,2673.722328,2733.456199,2801.449138,2850.461301,2886.051742,2911.708461,2923.814821,2933.975795,2929.655576,2925.704323,2928.084412,2931.870085,2942.232382,2951.102707,2965.407679,2970.638529,2971.412401,2970.909952,2967.96365,2968.115141,2969.240848,2978.649377,2974.677874,2975.373534,2982.470249,3003.680481,3022.543936,3032.416846,3033.539834
978,8,Dallas County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,113,1111.253686,1114.975349,1123.636554,1138.886848,1152.818663,1161.242199,1170.264382,1173.25862,1176.443052,1177.035566,1181.837527,1184.931298,1187.563619,1192.652818,1199.781727,1210.82012,1219.568837,1230.156311,1234.189929,1238.013975,1237.688019,1242.763523,1246.578747,1250.975121,1257.825214,1262.178543,1274.851106,1283.311991,1296.725928,1301.406484,1306.205461,1306.200289,1306.771771,1304.826497,1311.877582,1313.80966,1318.935138,1324.781558,1329.4577,1333.232322,1333.347524,1346.062457,1352.154181,1357.319483,1349.599616,1352.029254,1353.166363,1357.45189,1362.24063,1365.387228,1375.85159,1383.197606,1391.717584,1403.205785,1407.272589,1411.232309,1409.965363,1408.738787,1403.830185,1396.816411,1400.491,1408.13851,1415.19396,1412.110865,1407.53205,1405.635382,1407.239003,1410.212009,1412.314633,1415.284174,1414.739467,1417.787825,1420.06441,1430.298803,1439.456925,1460.060369,1485.365586,1520.385012,1555.799387,1587.36673,1612.780391,1626.506667,1637.600346,1643.559508,1656.017063,1671.519007,1684.811662,1706.090187,1729.78469,1767.602464,1790.549796,1800.641322,1795.22765,1779.808444,1767.30283,1754.718487,1753.405774,1755.181815,1763.805469,1771.596021,1779.62212,1786.779575,1793.778698,1797.238528,1794.577194,1786.680342,1780.435701,1772.887609,1769.603432,1763.64599,1762.215828,1764.047187,1772.613561,1784.318407
2832,9,Riverside County,county,CA,CA,"Riverside-San Bernardino-Ontario, CA",6,65,1401.732209,1404.31084,1405.569755,1413.538801,1421.150624,1433.160171,1443.182538,1448.572217,1456.111568,1463.191524,1469.265379,1472.733846,1472.027715,1480.970222,1484.347456,1485.950624,1489.290232,1494.955928,1506.862401,1511.874107,1525.805894,1527.411884,1534.289109,1531.422217,1547.689051,1559.560297,1572.319039,1582.620171,1589.498032,1601.721596,1610.506158,1623.048545,1628.511746,1633.552211,1638.506016,1641.78054,1649.770125,1660.318296,1672.210743,1675.927306,1678.10351,1685.780173,1695.77325,1706.947416,1718.676542,1731.299162,1737.820546,1743.000729,1743.590613,1746.740557,1751.479958,1762.079975,1772.62439,1782.0222,1791.20614,1801.497615,1808.020656,1814.455034,1816.682428,1821.044664,1823.097265,1830.992157,1836.311905,1833.347002,1828.693725,1836.894046,1858.796365,1890.448928,1919.200348,1948.338197,1974.372211,1996.558037,2017.735172,2039.593791,2064.908565,2083.029009,2119.301263,2156.024955,2212.911226,2257.617196,2302.802424,2324.202299,2344.906273,2349.892783,2372.141465,2387.043099,2423.417205,2450.994795,2469.365776,2483.71898,2497.369801,2513.479491,2521.711289,2516.7344,2510.811161,2501.295385,2503.227789,2507.457866,2516.468239,2523.106478,2530.155543,2531.619944,2537.562295,2548.180046,2557.350625,2578.533397,2578.524414,2585.551836,2570.054163,2582.984039,2588.959032,2606.017125,2615.247565,2618.785643
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2035.122261,2047.620762,2056.157661,2061.145405,2074.177991,2085.634954,2117.361345,2138.231484,2153.15576,2152.933617,2148.539942,2154.177159,2154.525775,2156.220099,2146.718724,2152.492217,2164.086053,2182.9115,2194.550912,2201.874365,2212.453878,2223.074583,2223.963954,2211.081486,2202.811609,2203.631411,2215.630481,2221.674221,2230.335925,2243.589986,2259.722446,2267.307998,2265.713822,2249.968641,2227.590763,2204.082898,2202.350528,2207.81254,2224.205494,2238.230289,2253.723611,2268.735213,2281.286292,2299.681923,2306.446688,2297.340861,2287.839632,2283.990172,2287.434181,2295.455688,2295.934509,2306.641392,2322.49314,2353.71066,2369.921175,2377.857698,2371.182516,2378.36244,2365.593066,2356.805003,2350.100461,2364.690731,2367.462476,2356.765919,2347.934604,2346.462226,2349.349801,2331.140139,2307.35712,2289.29575,2279.227061,2276.251384,2270.426798,2268.944444,2262.866121,2263.014602,2266.531832,2284.850232,2312.707759,2351.399816,2378.612304,2404.301375,2418.418578,2443.301837,2447.875092,2463.492777,2472.716566,2500.980049,2533.322764,2576.047399,2618.378477,2654.924781,2679.569044,2680.80719,2672.702872,2668.281036,2671.331133,2679.832719,2684.408721,2702.586917,2726.613365,2749.868114,2777.801392,2791.977853,2796.385922,2796.194472,2785.771415,2798.188615,2794.723332,2811.317813,2827.762726,2852.975467,2873.417841,2887.356992
207,11,King County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,33,1515.792081,1531.933102,1553.335515,1564.566037,1581.991488,1599.18875,1618.382735,1628.458731,1630.945617,1632.117141,1612.396005,1613.701237,1621.36051,1651.581498,1662.489601,1679.760493,1704.672564,1730.457922,1748.209305,1747.89668,1745.2869,1737.341558,1727.81202,1724.670681,1733.891171,1756.285778,1781.899178,1801.499661,1823.742359,1841.461643,1853.83582,1856.780691,1849.591606,1835.938267,1815.657255,1807.187226,1810.074425,1824.129871,1838.297372,1854.135989,1871.257032,1887.911781,1895.777969,1894.371092,1884.841922,1870.945076,1864.309759,1862.120522,1871.047065,1882.859944,1898.403157,1916.791488,1932.023303,1948.954403,1959.999352,1966.290778,1963.281723,1953.024755,1945.823479,1947.788863,1963.070148,1979.653658,2001.139023,2000.0952,1993.633743,1976.409333,1972.312572,1961.197121,1934.929903,1894.7673,1852.288512,1821.696423,1819.483052,1833.148608,1862.305585,1895.990897,1942.272916,1996.435797,2050.384797,2095.368285,2121.044326,2122.367453,2113.096164,2103.911363,2108.141514,2125.947958,2153.206741,2183.292584,2217.743973,2254.088702,2284.520442,2295.334955,2285.676828,2261.079416,2227.685294,2201.52537,2192.31591,2200.431732,2220.427743,2232.361657,2252.301817,2267.659085,2285.905187,2296.161977,2293.686738,2282.098537,2263.962995,2254.317791,2257.268733,2267.393781,2286.463175,2307.16031,2331.77384,2349.011857
445,12,Clark County,county,NV,NV,"Las Vegas-Henderson-Paradise, NV",32,3,1010.008051,1015.389467,1021.642588,1027.958748,1035.507299,1041.98952,1048.295213,1052.160649,1056.493607,1056.262233,1055.757188,1054.288565,1056.501378,1059.528543,1063.763555,1070.199909,1077.298311,1087.544961,1091.741707,1095.761465,1095.711263,1097.314991,1097.135573,1096.921938,1101.187552,1109.508658,1120.90353,1130.375207,1138.743518,1147.287198,1155.498274,1161.096344,1164.729446,1165.476231,1167.232682,1169.554267,1174.714003,1182.969712,1193.763717,1207.712499,1219.253424,1228.767012,1237.245335,1243.399616,1248.677867,1250.142573,1253.949782,1256.084376,1261.365,1265.417976,1276.555665,1287.922032,1301.552397,1309.907984,1316.980084,1321.63351,1323.267329,1321.893899,1321.122124,1319.595935,1321.925944,1327.352203,1334.409086,1328.919127,1324.93902,1326.933419,1345.103132,1363.442759,1380.691465,1394.56088,1403.342838,1410.017798,1418.99007,1431.162876,1447.092741,1463.289203,1505.629157,1558.931831,1620.735498,1668.627395,1705.987939,1731.098861,1740.241389,1741.415662,1744.036157,1750.117575,1760.852447,1773.172861,1786.441086,1800.830071,1814.855257,1808.252265,1793.020661,1765.62033,1747.865336,1732.859348,1732.078804,1736.466866,1749.094098,1755.722266,1766.987897,1772.466355,1778.464139,1778.527652,1774.953824,1776.508781,1772.908914,1771.898462,1767.199468,1767.785739,1778.746512,1793.823472,1814.604202,1826.493644
3250,13,San Bernardino County,county,CA,CA,"Riverside-San Bernardino-Ontario, CA",6,71,1319.209747,1321.708533,1328.573911,1335.320817,1343.998219,1352.116067,1360.234788,1370.258544,1378.566963,1381.417273,1381.144208,1382.62264,1388.238277,1396.787056,1407.985954,1419.894221,1429.552505,1433.49103,1438.079319,1443.433977,1448.367062,1450.708122,1450.689657,1453.095933,1457.428814,1468.085217,1480.016838,1496.948514,1508.153963,1521.346092,1528.728328,1538.077739,1539.304512,1546.104682,1550.099378,1557.401251,1557.188194,1566.048484,1579.031798,1594.998928,1606.720265,1620.492472,1630.658177,1641.666484,1642.765639,1644.153312,1645.055301,1647.616491,1658.547092,1667.060206,1679.142706,1685.118566,1693.156389,1699.564842,1709.759097,1717.235748,1721.668859,1722.132486,1721.126691,1724.253164,1731.104646,1739.862706,1747.312186,1745.037417,1748.384163,1762.813647,1790.235625,1823.011264,1850.916422,1875.621679,1890.292369,1902.17033,1912.271215,1937.249923,1972.237836,2012.327427,2050.00541,2087.647194,2136.396614,2177.114579,2205.802434,2207.607563,2211.707099,2224.098709,2244.180308,2269.153179,2292.719458,2333.270711,2354.597397,2372.13426,2379.297143,2380.152204,2382.711328,2365.316324,2363.010991,2358.220084,2363.429158,2370.628306,2388.697503,2409.649269,2426.144714,2433.279412,2436.29129,2438.777769,2437.807846,2440.888874,2440.783804,2431.467477,2430.441816,2431.230547,2452.875196,2467.0447,2484.569777,2494.20357
2049,14,Tarrant County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,439,1075.878686,1082.61801,1088.62464,1098.280321,1105.310205,1112.467116,1116.169622,1119.564703,1121.76045,1122.612415,1123.78829,1125.690039,1127.473779,1133.278716,1141.983703,1154.755747,1163.829723,1170.615304,1174.85481,1177.254523,1177.349245,1177.766701,1178.028071,1179.709544,1185.134923,1193.145258,1207.564706,1215.039051,1226.20371,1233.358348,1242.828152,1248.815658,1247.108019,1246.58909,1245.196575,1246.842227,1250.729707,1256.337626,1266.180049,1277.028685,1284.679424,1292.05982,1294.955276,1299.204321,1300.103602,1303.539355,1306.497991,1310.789023,1312.258006,1313.944661,1327.3644,1339.457617,1351.817198,1351.324086,1355.907606,1355.182214,1353.500748,1349.006417,1347.797252,1346.878839,1347.940247,1355.347318,1365.489112,1368.737919,1368.690558,1372.230741,1380.082209,1389.966044,1393.821494,1398.350514,1400.3616,1403.180277,1412.166363,1420.768698,1434.647067,1450.034251,1472.551518,1500.016896,1527.180108,1554.486803,1572.138297,1586.035677,1597.320392,1611.511049,1622.772484,1633.882039,1647.917892,1666.337096,1686.000698,1706.394053,1723.307404,1732.324072,1730.300342,1722.937694,1716.876094,1713.517482,1717.808494,1723.238487,1734.144537,1735.181515,1742.545996,1747.900766,1761.608453,1763.510475,1760.922452,1751.751525,1747.082712,1739.702552,1737.91165,1735.225815,1744.917967,1753.777224,1764.092361,1771.029385
386,15,Bexar County,county,TX,TX,"San Antonio-New Braunfels, TX",48,29,1008.298505,1012.644546,1019.688283,1027.225544,1036.134935,1043.575925,1046.212488,1044.23612,1043.83505,1048.078679,1050.691881,1051.385414,1051.113763,1053.953274,1060.840501,1069.27304,1075.53264,1080.444177,1082.441673,1085.450606,1086.177306,1085.308347,1086.762891,1085.698125,1090.114103,1093.854658,1101.622821,1107.499511,1112.384028,1119.898299,1123.38158,1122.855479,1119.741491,1116.527253,1115.260752,1114.297298,1116.057687,1120.046323,1126.834124,1131.8912,1137.647921,1142.905332,1149.761754,1154.606345,1154.674027,1154.533997,1154.353384,1153.486838,1154.131278,1157.313996,1164.597054,1171.564741,1176.853206,1182.109711,1186.987297,1194.597639,1196.761336,1195.623904,1188.008855,1186.736619,1187.057692,1193.065126,1197.521737,1199.147511,1197.221157,1197.216056,1203.117336,1208.717949,1212.585904,1213.021671,1213.837716,1216.190381,1217.852266,1221.588682,1228.766763,1243.441768,1261.686913,1282.336116,1307.585831,1334.932215,1355.578808,1366.435613,1371.560026,1378.344184,1384.614026,1395.43756,1406.827077,1419.794209,1432.866362,1445.157503,1459.630447,1463.600304,1462.261761,1451.370553,1444.496211,1441.206716,1447.103805,1450.834658,1460.077565,1462.930698,1468.06344,1466.049132,1466.280103,1465.88816,1463.048822,1455.607362,1449.392203,1444.899353,1442.975307,1442.998995,1448.33674,1457.020431,1462.420783,1464.137345
3136,16,Santa Clara County,county,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",6,85,2563.834067,2576.748467,2595.797062,2635.368117,2694.969853,2750.326793,2787.665133,2800.233301,2790.205074,2784.027727,2773.574648,2776.486639,2775.425795,2788.769153,2804.323579,2811.127966,2838.977966,2852.821718,2871.534493,2847.537145,2829.249059,2791.503562,2776.078744,2764.390915,2789.802619,2810.370751,2843.624871,2861.388213,2895.212788,2918.952583,2936.907608,2934.464785,2928.403639,2917.916981,2911.001403,2901.929724,2909.304881,2931.283894,2957.40182,2981.782607,2995.774728,3016.500273,3032.362114,3041.146807,3029.5166,3010.64834,3000.468224,2998.96053,3005.890928,3011.840308,3030.442517,3049.686867,3071.274336,3089.131793,3103.808386,3108.945089,3099.206038,3087.507944,3072.539013,3078.239831,3079.812416,3093.672607,3104.468372,3102.185606,3085.011812,3053.910145,3021.35566,2984.667707,2944.28334,2897.518279,2868.252753,2840.065787,2829.526769,2826.235643,2839.078126,2867.953122,2907.262413,2952.671151,3005.169456,3048.15086,3070.701373,3072.798716,3056.95936,3054.560819,3069.534821,3102.533311,3137.276035,3179.883202,3221.945766,3273.850057,3311.905532,3337.457098,3335.839443,3310.028691,3275.231121,3245.731907,3243.239048,3253.307104,3276.691518,3292.028458,3316.043838,3331.338019,3347.51174,3349.62069,3341.007366,3317.346525,3284.544965,3269.182691,3279.859671,3309.941534,3340.531903,3363.503009,3396.480641,3431.300297
1561,17,Broward County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,11,1432.015171,1437.272242,1441.910043,1452.695222,1459.484273,1467.572632,1474.377101,1480.419068,1491.476482,1496.176269,1506.394991,1507.738971,1514.7709,1519.825419,1527.497052,1531.100081,1531.054977,1531.029127,1533.994219,1542.433859,1550.910953,1553.51197,1555.813905,1553.339232,1560.231487,1565.11865,1576.559712,1582.326402,1586.57706,1591.166982,1596.968539,1605.406202,1611.342373,1615.748461,1614.584749,1616.841127,1621.237947,1628.417602,1633.885142,1638.921579,1645.493465,1651.590631,1656.34154,1659.513332,1663.352505,1667.904375,1676.572299,1680.882504,1681.905468,1686.446536,1691.167431,1696.484904,1698.704235,1704.112573,1710.441783,1713.065355,1717.806237,1723.653655,1730.048267,1733.543927,1738.600759,1747.131282,1754.489718,1752.651845,1746.382404,1748.356013,1752.816926,1759.333929,1762.929761,1778.117636,1791.871188,1806.846509,1815.641576,1831.64948,1851.838349,1877.512096,,,,,2137.748248,2175.967476,2211.122967,2252.304685,2293.112388,2315.279004,2348.75883,2374.936854,2420.061343,2446.294912,2469.77326,2482.484943,2489.858055,2492.598941,2494.72858,2501.9937,2506.560666,2509.546287,2515.977132,2524.049458,2540.662598,2557.184812,2570.962336,2579.765967,2582.624929,2589.301683,2590.247114,2585.224361,2581.578104,2589.274769,2594.68962,2603.107126,2606.138304,2617.876103
